london_company_id,company_name,secretary,office,london_address_cleaned
merlimaurubberestates_r_g_shawandco__winchesterhouse_oldbroadstreet,Merlimau Rubber Estates,R. G. Shaw and Co.,"Winchester House, Old Broad Street","Winchester House, Old Broad Street, E.C."
merlimaurubberestates_r_g_shawandco__winchesterhouse_oldbroadstreet_e_c_,Merlimau Rubber Estates,R. G. Shaw and Co.,"Winchester House, Old Broad Street, E.C.","Winchester House, Old Broad Street, E.C."
merlimaurubberestates_r_g_shawandco__winchesterhouse_oldbroadstreete_c_,Merlimau Rubber Estates,R. G. Shaw and Co.,"Winchester House, Old Broad Street E.C.","Winchester House, Old Broad Street, E.C."
merlimaurubberestates_r_g_shawandco_winchesterhouse_oldbroadstreete_c_,Merlimau Rubber Estates,R. G. Shaw and Co,"Winchester House, Old Broad Street E.C.","Winchester House, Old Broad Street, E.C."
mersingrubberestates_h_gunter_42_5_newbroadstreet_e_c_,Mersing Rubber Estates,H. Gunter,"42-5, New Broad Street, E.C.","42-45, New Broad Street, E.C."
mersingrubberestates_reconstructedasanglomersingrubberestates_limited__n_a_n_a,"Mersing Rubber Estates (Reconstructed as Anglo Mersing Rubber Estates, Limited)",N/A,N/A,""
mersingrubberestates_reconstructedastheanglomersingrubberestates__n_a_n_a,Mersing Rubber Estates  ( Reconstructed as the Anglo Mersing Rubber Estates ),N/A,N/A,""
mertonrubbersyndicate_limited_taylor_nobleandco__107_fenchurchstreet_e_c_,"Merton Rubber Syndicate, Limited","Taylor, Noble and Co.","107, Fenchurch Street, E.C.","107, Fenchurch Street, E.C."
mertonrubbersyndicate_ltd__taylor_nobleandco__107_fenchurchstreet_e_c_,"Merton Rubber Syndicate, Ltd.","Taylor, Noble and Co.","107, Fenchurch Street, E.C.","107, Fenchurch Street, E.C."
mertonrubbersyndicate_taylor_nobleandco__107_fenchurchstreet_e_c_,Merton Rubber Syndicate,"Taylor, Noble and Co.","107, Fenchurch Street, E.C.","107, Fenchurch Street, E.C."
mertonrubbersyndicate_taylor_nobleandco__107fenchurchstreet_e_c_,Merton Rubber Syndicate,"Taylor, Noble and Co.","107 Fenchurch Street, E.C.","107, Fenchurch Street, E.C."
mertonrubbersyndicate_taylor_nobleandco__125_highholborn_w_c_,Merton Rubber Syndicate,"Taylor, Noble and Co.","125, High Holborn, W.C.","125, High Holborn, W.C."
midland_ceylon_teaplantations_p_e_hervey_30_mincinglane_e_c_,Midland (Ceylon) Tea Plantations,P. E. Hervey,"30, Mincing Lane, E.C.","30, Mincing Lane, E.C."
midland_ceylon_teaplantationsco__ltd__p_e_hervey_30_mincinglane_e_c_,"Midland (Ceylon) Tea Plantations Co., Ltd.",P. E. Hervey,"30, Mincing Lane, E.C.","30, Mincing Lane, E.C."
midland_ceylon_teaplantationscompany_limited_p_e_hervey_30_mincinglane_e_c_,"Midland (Ceylon) Tea Plantations Company, Limited",P. E. Hervey,"30, Mincing Lane, E.C.","30, Mincing Lane, E.C."
midland_ceylon_teaplantationscompany_p_e_hervey_30_mincinglane_e_c_,Midland (Ceylon) Tea Plantations Company,P. E. Hervey,"30, Mincing Lane, E.C.","30, Mincing Lane, E.C."
midland_ceylon_teaplantationscompany_undertakingsold__n_a_n_a,Midland (Ceylon) Tea Plantations Company (Undertaking Sold),N/A,N/A,""
midlandceylonteaplantationscompany_p_e_hervey_30mincinglane_e_c_,Midland Ceylon Tea Plantations Company,P. E. Hervey,"30 Mincing Lane, E.C.","30, Mincing Lane, E.C."
mkumbirubberplantations_limited_c_a_frith_broadstreethouse_newbroadstreet_e_c_,"Mkumbi Rubber Plantations, Limited",C. A. Frith,"Broad Street House, New Broad Street, E.C.","Broad Street House, New Broad Street, E.C."
moabundteacompany_georgewilliamsonandco_138_leadenhallstreet_e_c_,Moabund Tea Company,George Williamson and Co,"138, Leadenhall Street, E.C.","138, Leadenhall Street, E.C."
moabundteacompany_georgewilliamsonandco__138_leadenhallstreet_e_c_,Moabund Tea Company,George Williamson and Co.,"138, Leadenhall Street, E.C.","138, Leadenhall Street, E.C."
molesworthbrothersrubberestates_limited_a_flett_16_eastcheap_e_c_,"Molesworth Brothers Rubber Estates, Limited",A. Flett,"16, Eastcheap, E.C.","16, Eastcheap, E.C."
molesworthbrothersrubberestates_limited_n_a_n_a,"Molesworth Brothers Rubber Estates, Limited",N/A,N/A,""
molesworthrubberestates_c_j_avery_22greatwinchesterstreet_e_c_,Molesworth Rubber Estates,C. J. Avery,"22 Great Winchester Street, E.C.","22, Great Winchester Street, E.C."
molesworthrubberestates_ltd__c_j_avery_4_londonwallbuildings_e_c_,"Molesworth Rubber Estates, Ltd.",C. J. Avery,"4, London Wall Buildings, E.C.","4, London Wall Buildings, E.C."
molesworthrubberestates_n_a_n_a,Molesworth Rubber Estates,N/A,N/A,""
monerakellerubberestates_limited_robertson_boisandco__12_fenchurchstreet_e_c_,"Monerakelle Rubber Estates, Limited","Robertson, Bois and Co.","12, Fenchurch Street, E.C.","12, Fenchurch Street, E.C."
monerakellerubberestates_ltd__robertson_boisandco__12_fenchurchstreet_e_c_,"Monerakelle Rubber Estates, Ltd.","Robertson, Bois and Co.","12, Fenchurch Street, E.C.","12, Fenchurch Street, E.C."
monerakellerubberestates_robertson_boisandco__12_fenchurchstreet_e_c_,Monerakelle Rubber Estates,"Robertson, Bois and Co.","12, Fenchurch Street, E.C.","12, Fenchurch Street, E.C."
monerakellerubberestates_robertson_boisandco__12fenchurchstreet_e_c_,Monerakelle Rubber Estates,"Robertson, Bois and Co.","12 Fenchurch Street, E.C.","12, Fenchurch Street, E.C."
mooloyaestates___thameshouse_queenstreetplace_e_c_,Mooloya Estates,-,"Thames House, Queen Street Place, E.C.","Thames House, Queen Street Place, E.C."
mooloyaestates_colombocommercialcompany_thameshouse_queenstreetplace_e_c_,Mooloya Estates,Colombo Commercial Company,"Thames House, Queen Street Place, E.C.","Thames House, Queen Street Place, E.C."
mooloyaestates_n_a_thameshouse_queenst__e_c_,Mooloya Estates,N/A,"Thames House, Queen St., E.C.","Thames House, Queen Street Place, E.C."
mooloyaestates_n_a_thameshouse_queenstreetplace,Mooloya Estates,N/A,"Thames House, Queen Street Place","Thames House, Queen Street Place, E.C."
mooloyaestates_n_a_thameshouse_queenstreetplace_e_c_,Mooloya Estates,N/A,"Thames House, Queen Street Place, E.C.","Thames House, Queen Street Place, E.C."
mooloyaestates_notspecified_thameshouse_queenstreetplace_e_c_,Mooloya Estates,Not specified,"Thames House, Queen Street Place, E.C.","Thames House, Queen Street Place, E.C."
mooplyvalleyrubbercompany_c_e_lewis_5_fenchurchstreet_e_c_,Mooply Valley Rubber Company,C. E. Lewis,"5, Fenchurch Street, E.C.","5, Fenchurch Street, E.C."
mooplyvalleyrubbercompany_darragh_smailandco__5_fenchurchstreet_e_c_,Mooply Valley Rubber Company,"Darragh, Smail and Co.","5, Fenchurch Street, E.C.","5, Fenchurch Street, E.C."
mooplyvalleyrubbercompany_darrash_smailandco__ltd__5_fenchurchstreet_e_c_,Mooply Valley Rubber Company,"Darrash, Smail and Co., Ltd.","5, Fenchurch Street, E.C.","5, Fenchurch Street, E.C."
mooplyvalleyrubbercompany_t_kirkpatrick_5_fenchurchstreet_e_c_,Mooply Valley Rubber Company,T. Kirkpatrick,"5, Fenchurch Street, E.C.","5, Fenchurch Street, E.C."
moranteacompany_j_e_a_sissmore_41_greattowerstreet_e_c_,Moran Tea Company,J. E. A. Sissmore,"41, Great Tower Street, E.C.","41, Great Tower Street, E.C."
moribplantations_limited_w_d_goatly_11_oldjewrychambers_e_c_,"Morib Plantations, Limited",W. D. Goatly,"11, Old Jewry Chambers, E.C.","11, Old Jewry Chambers, E.C."
moribplantations_ltd__w_d_goatly_11_oldjerychambers_e_c_,"Morib Plantations, Ltd.",W. D. Goatly,"11, Old Jery Chambers, E.C.","11, Old Jewry Chambers, E.C."
moribplantations_w_d_goatly_11_oldjewrychambers_e_c_,Morib Plantations,W. D. Goatly,"11, Old Jewry Chambers, E.C.","11, Old Jewry Chambers, E.C."
moribplantations_w_d_goatly_11oldjerychambers_e_c_,Morib Plantations,W. D. Goatly,"11 Old Jery Chambers, E.C.","11, Old Jewry Chambers, E.C."
moribplantations_w_d_goatly_11oldjewrychambers_e_c_,Morib Plantations,W. D. Goatly,"11 Old Jewry Chambers, E.C.","11, Old Jewry Chambers, E.C."
moribplantations_w_d_goatly_f_c_i_s__11_oldjewrychambers_e_c_,Morib Plantations,"W. D. Goatly, F.C.I.S.","11, Old Jewry Chambers, E.C.","11, Old Jewry Chambers, E.C."
moribplantations_w_d_gotly_11_oldjewrychambers_e_c_,Morib Plantations,W. D. Gotly,"11, Old Jewry Chambers, E.C.","11, Old Jewry Chambers, E.C."
moribplantations_w_d_gotly_f_c_i_s__11_oldjewrychambers_e_c_,Morib Plantations,"W. D. Gotly, F.C.I.S.","11, Old Jewry Chambers, E.C.","11, Old Jewry Chambers, E.C."
moribplantations_w_d_gotly_f_c_s__11_oldjewrychambers_e_c_,Morib Plantations,"W. D. Gotly, F.C.S.","11, Old Jewry Chambers, E.C.","11, Old Jewry Chambers, E.C."
moribplantations_w_d_gott_11_oldjewrychambers_e_c_,Morib Plantations,W. D. Gott,"11, Old Jewry Chambers, E.C.","11, Old Jewry Chambers, E.C."
moribplantations_w_d_goty_11_oldjewrychambers_e_c_,Morib Plantations,W. D. Goty,"11, Old Jewry Chambers, E.C.","11, Old Jewry Chambers, E.C."
mosbundteacompany_georgewilliamsonandco__138_leadenhallstreet_e_c_,Mosbund Tea Company,George Williamson and Co.,"138, Leadenhall Street, E.C.","138, Leadenhall Street, E.C."
mountaustin_johore_rubberestates_a_vesterdal_2_holberggade_copenhagen_denmark,Mount Austin (Johore) Rubber Estates,A. Vesterdal,"2, Holberggade, Copenhagen, Denmark","2, Holbergsgade, Copenhagen, Denmark"
mountaustin_johore_rubberestates_h_gunter_425_newbroadstreet_e_c_,Mount Austin (Johore) Rubber Estates,H. Gunter,"425, New Broad Street, E.C.","42-45, New Broad Street, E.C."
mountaustin_johore_rubberestates_h_gunter_42_5_newbroadstreet_e_c_,Mount Austin (Johore) Rubber Estates,H. Gunter,"42-5, New Broad Street, E.C.","42-45, New Broad Street, E.C."
mountaustin_johore_rubberestates_h_gunter_42_5_newbroadstreete_c_,Mount Austin (Johore) Rubber Estates,H. Gunter,"42-5, New Broad Street E.C.","42-45, New Broad Street, E.C."
mountaustin_johore_rubberestates_h_gunter_orienthouse_42_5_newbroadstreet_e_c_,Mount Austin (Johore) Rubber Estates,H. Gunter,"Orient House, 42-5, New Broad Street, E.C.","Orient House, 42-45, New Broad Street, E.C."
mountaustin_johore_rubberestates_limited_h_gunter_42_5_newbroadstreet_e_c_,"Mount Austin (Johore) Rubber Estates, Limited",H. Gunter,"42-5, New Broad Street, E.C.","42-45, New Broad Street, E.C."
mountaustin_johore_rubberestates_ltd__h_gunter_42_5_newbroadstreet_e_c_,"Mount Austin (Johore) Rubber Estates, Ltd.",H. Gunter,"42-5, New Broad Street, E.C.","42-45, New Broad Street, E.C."
mountaustin_johore_rubberestates_ltd_h_gunter_42_5_newbroadstreet_e_c_,"Mount Austin (Johore) Rubber Estates, Ltd",H. Gunter,"42-5, New Broad Street, E.C.","42-45, New Broad Street, E.C."
mountvernon_ceylon_teacompany_j_f_anderson_16_philpotlane_e_c_,Mount Vernon (Ceylon) Tea Company,J.F. Anderson,"16, Philpot Lane, E.C.","16, Philpot Lane, E.C."
mountvernon_ceylon_teacompany_j_p_anderson_16_philpotlane_e_c_,Mount Vernon (Ceylon) Tea Company,J. P. Anderson,"16, Philpot Lane, E.C.","16, Philpot Lane, E.C."
mountvernon_ceylon_teacompany_limited_j_f_anderson_16_philpotlane_e_c_,"Mount Vernon (Ceylon) Tea Company, Limited",J. F. Anderson,"16, Philpot Lane, E.C.","16, Philpot Lane, E.C."
mountvernon_ceylon_teacompany_limited_lyall_andersonandco__16_philpotlane_e_c_,"Mount Vernon (Ceylon) Tea Company, Limited","Lyall, Anderson and Co.","16, Philpot Lane, E.C.","16, Philpot Lane, E.C."
mountvernon_ceylon_teacompany_ltd_j_f_anderson_16_philpotlane_e_c_,"Mount Vernon (Ceylon) Tea Company, Ltd",J. F. Anderson,"16, Philpot Lane, E.C.","16, Philpot Lane, E.C."
mountvernon_ceylon_teacompany_lyall_andersonandco__16_philpotlane_e_c_,Mount Vernon (Ceylon) Tea Company,"Lyall, Anderson and Co.","16, Philpot Lane, E.C.","16, Philpot Lane, E.C."
mountvernon_ceylon_teacompany_p_anderson_16_philpotlane_e_c_,Mount Vernon (Ceylon) Tea Company,P. Anderson,"16, Philpot Lane, E.C.","16, Philpot Lane, E.C."
mountvernonteacompany_j_f_anderson_16philpotlane_e_c_,Mount Vernon Tea Company,J. F. Anderson,"16 Philpot Lane, E.C.","16, Philpot Lane, E.C."
muarriverrubbercompany_limited_thomasbarlowandbrother_49_51_eastcheap_e_c_,"Muar River Rubber Company, Limited",Thomas Barlow and Brother,"49-51, Eastcheap, E.C.","49-51, Eastcheap, E.C."
muarriverrubbercompany_thomasbarlowandbrother_49_51_eastcheap_e_c_,Muar River Rubber Company,Thomas Barlow and Brother,"49-51, Eastcheap, E.C.","49-51, Eastcheap, E.C."
muarriverrubbercompany_thomasbarlowandbrother_49_51eastcheap_e_c_,Muar River Rubber Company,Thomas Barlow and Brother,"49-51 Eastcheap, E.C.","49-51, Eastcheap, E.C."
mucambococoaestates_a_c_w_dermer_8_arthurstreet_e_c_,Mucambo Cocoa Estates,A. C. W. Dermer,"8, Arthur Street, E.C.","8, Arthur Street, E.C."
muesarubberplantations_n_a_2_austinfriars_e_c_,Muesa Rubber Plantations,N/A,"2, Austin Friars, E.C.","2, Austin Friars, E.C."
muhesarubberestates_walliswoodandco__29_roodlane_e_c_,Muhesa Rubber Estates,Wallis Wood and Co.,"29, Rood Lane, E.C.","29, Rood Lane, E.C."
muhesarubberplantations_n_a_2_austinfriars_e_c_,Muhesa Rubber Plantations,N/A,"2, Austin Friars, E.C.","2, Austin Friars, E.C."
muhesarubberplantations_nonespecified_2_austinfriars_e_c_,Muhesa Rubber Plantations,None specified,"2, Austin Friars, E.C.","2, Austin Friars, E.C."
mundakayamvalleyrubbercompany_c_cooper_28_johnstreet_bedfordrow,Mundakayam Valley Rubber Company,C. Cooper,"28, John Street, Bedford Row","28, John Street, Bedford Row, W.C."
mundakayamvalleyrubbercompany_c_cooper_28_johnstreet_bedfordrow_w_c_,Mundakayam Valley Rubber Company,C. Cooper,"28, John Street, Bedford Row, W.C.","28, John Street, Bedford Row, W.C."
mundakayamvalleyrubbercompany_c_cooper_28_johnstreet_bedfordrow_w_c_1,Mundakayam Valley Rubber Company,C. Cooper,"28, John Street, Bedford Row, W.C.1","28, John Street, Bedford Row, W.C.1"
mundakayamvalleyrubbercompany_c_cooper_28_johnstreet_bedfordrow_w_c_i,Mundakayam Valley Rubber Company,C. Cooper,"28, John Street, Bedford Row, W.C.I","28, John Street, Bedford Row, W.C.1"
munderirubbersyndicate_limited_n_a_n_a,"Munderi Rubber Syndicate, Limited",N/A,N/A,""
mungatobaccoplantation_c_g_hancock_112_edmundstreet_birmingham,Munga Tobacco Plantation,C. G. Hancock,"112, Edmund Street, Birmingham","112, Edmund Street, Birmingham"
mungatobaccoplantation_n_a_112_edmundstreet_birmingham,Munga Tobacco Plantation,N/A,"112, Edmund Street, Birmingham","112, Edmund Street, Birmingham"
mungatobaccoplantation_nonespecified_112_edmundstreet_birmingham,Munga Tobacco Plantation,None specified,"112, Edmund Street, Birmingham","112, Edmund Street, Birmingham"
mutambasugarestates_townsendandridsdel_286_294_salisburyhouse_e_c_,Mutamba Sugar Estates,Townsend and Ridsdel,"286-294, Salisbury House, E.C.","286-294, Salisbury House, E.C."
mutambasugarestates_townsendandridsdell_286_294_salisburyhouse_e_c_,Mutamba Sugar Estates,Townsend and Ridsdell,"286-294, Salisbury House, E.C.","286-294, Salisbury House, E.C."
mysorerubberandcoffeeplantations_p_w_norman_90_91_queenstreet_e_c_,Mysore Rubber and Coffee Plantations,P. W. Norman,"90-91, Queen Street, E.C.","90-91, Queen Street, E.C."
nagolle_ceylon_rubber_teaplantation_ceylonandeasternagency_138_leadenhallstreet_e_c_,Nagolle (Ceylon) Rubber & Tea Plantation,Ceylon and Eastern Agency,"138, Leadenhall Street, E.C.","138, Leadenhall Street, E.C."
nagolle_ceylon_rubberandteaplantations_ceylonandeasternagency_138_leadenhallstreet_e_c_,Nagolle (Ceylon) Rubber and Tea Plantations,Ceylon and Eastern Agency,"138, Leadenhall Street, E.C.","138, Leadenhall Street, E.C."
nagolle_ceylon_rubberandteaplantations_ceylonandeasternagency_138_leadenhallstreete_c_,Nagolle (Ceylon) Rubber and Tea Plantations,Ceylon and Eastern Agency,"138, Leadenhall Street E.C.","138, Leadenhall Street, E.C."
nagolle_ceylon_rubberandteaplantations_ceylonandeasternagency_32_bishopsgate_e_c_,Nagolle (Ceylon) Rubber and Tea Plantations,Ceylon and Eastern Agency,"32, Bishopsgate, E.C.","32, Bishopsgate, E.C."
nagolle_ceylon_rubberandteaplantations_ceylonandeasternagency_ltd__32_bishopsgate_e_c_,Nagolle (Ceylon) Rubber and Tea Plantations,"Ceylon and Eastern Agency, Ltd.","32, Bishopsgate, E.C.","32, Bishopsgate, E.C."
nagolle_ceylon_rubberandteaplantations_limited_ceylon_easternagency_138_leadenhallstreet_e_c_,"Nagolle (Ceylon) Rubber and Tea Plantations, Limited",Ceylon & Eastern Agency,"138, Leadenhall Street, E.C.","138, Leadenhall Street, E.C."
nagolle_ceylon_rubberandteaplantations_limited_ceylonandeasternagency_138_leadenhallstreet_e_c_,"Nagolle (Ceylon) Rubber and Tea Plantations, Limited",Ceylon and Eastern Agency,"138, Leadenhall Street, E.C.","138, Leadenhall Street, E.C."
nahalmateaestate_j_h_batten_39_victoriastreet_s_w_,Nahalma Tea Estate,J. H. Batten,"39, Victoria Street, S. W.","39, Victoria Street, Westminster, S.W."
nahalmateaestate_j_h_batten_39_victoriastreet_westminster,Nahalma Tea Estate,J. H. Batten,"39, Victoria Street, Westminster","39, Victoria Street, Westminster, S.W."
nahalmateaestateco__ltd__j_h_batten_39_victoriastreet_s_w_,"Nahalma Tea Estate Co., Ltd.",J. H. Batten,"39, Victoria Street, S.W.","39, Victoria Street, S.W."
nahalmateaestatecompany____,Nahalma Tea Estate Company,-,-,""
nahalmateaestatecompany_j_h_batten_39_victoriastreet_s_w_,Nahalma Tea Estate Company,J. H. Batten,"39, Victoria Street, S.W.","39, Victoria Street, S.W."
nahalmateaestatecompany_j_h_batten_39_victoriastreet_westminster,Nahalma Tea Estate Company,J. H. Batten,"39, Victoria Street, Westminster","39, Victoria Street, Westminster, S.W."
nahalmateaestatecompany_j_h_batten_39_victoriastreet_westminster_s_w_,Nahalma Tea Estate Company,J. H. Batten,"39, Victoria Street, Westminster, S.W.","39, Victoria Street, Westminster, S.W."
nahalmateaestatecompany_j_h_batten_39_victoriastreet_westminster_s_w_2,Nahalma Tea Estate Company,J. H. Batten,"39, Victoria Street, Westminster, S.W.2","39, Victoria Street, Westminster, S.W.1"
nahalmateaestatecompany_j_h_batten_58_victoriastreet_westminster_s_w_0,Nahalma Tea Estate Company,J. H. Batten,"58, Victoria Street, Westminster, S.W.0","58, Victoria Street, Westminster, S.W.1"
nahalmateaestatecompany_j_h_batten_f_c_i_s__39_victoriastreet_westminsters_w_l_,Nahalma Tea Estate Company,"J. H. Batten, F.C.I.S.","39, Victoria Street, Westminster S.W.L.","39, Victoria Street, Westminster, S.W.1"
nahalmateaestatecompany_limited_j_h_batten_39_victoriastreet_s_w_,"Nahalma Tea Estate Company, Limited",J. H. Batten,"39, Victoria Street, S.W.","39, Victoria Street, S.W."
nahalmateaestatecompany_limited_j_h_batten_39_victoriastreet_westminster_s_w_,"Nahalma Tea Estate Company, Limited",J. H. Batten,"39, Victoria Street, Westminster, S.W.","39, Victoria Street, Westminster, S.W."
namunakulateaestate_r_t_harding_50_lincoln_sinnfields_w_c_,Namunakula Tea Estate,R. T. Harding,"50, Lincoln's Inn Fields, W.C.","50, Lincoln's Inn Fields, W.C."
namunakulateaestatecompany_r_t_harding_50_lincoln_sinnfields_w_c_,Namunakula Tea Estate Company,R. T. Harding,"50, Lincoln's Inn Fields, W.C.","50, Lincoln's Inn Fields, W.C."
namunakulateaestatecompany_r_t_harding_50_lincolnsinnfields_w_c_,Namunakula Tea Estate Company,R. T. Harding,"50, Lincolns Inn Fields, W.C.","50, Lincoln's Inn Fields, W.C."
namunakulateaestatecompany_walkerbrothers_london__36_basinghallstreet_e_c_,Namunakula Tea Estate Company,Walker Brothers (London),"36, Basinghall Street, E.C.","36, Basinghall Street, E.C."
namunakulateaestatecompany_walkerbrothers_london__limited_36_basinghallstreet_e_c_,Namunakula Tea Estate Company,"Walker Brothers (London), Limited","36, Basinghall Street, E.C.","36, Basinghall Street, E.C."
namunakulateaestatecompany_walkerbrothers_london__ltd__36_basinghallstreet_e_c_,Namunakula Tea Estate Company,"Walker Brothers (London), Ltd.","36, Basinghall Street, E.C.","36, Basinghall Street, E.C."
namunkulateaestatecompany_walkerbrothers_london_ltd_36_basinghallstreet_e_c_,Namunkula Tea Estate Company,Walker Brothers (London) Ltd,"36, Basinghall Street, E.C.","36, Basinghall Street, E.C."
narborough_f_m_s__rubberestates_h_p_hood_65_londonwall_e_c_,Narborough (F. M. S.) Rubber Estates,H. P. Hood,"65, London Wall, E.C.","65, London Wall, E.C."
